Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,62,206580,Mon Bahadur Chetry,INR,1,62,207583,Nirab Gogoi,30-Oct-2023 08:08 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,63,206590,BHASKAR PEGU,INR,1,63,208289,NITUL KONCH,02-Nov-2023 09:05 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,64,206619,Jogdiram Doley,INR,1,64,208476,Papan Gogoi,03-Nov-2023 02:49 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,65,206630,SHAMPAK BORAH,INR,1,65,206053,PAPU GOGOI,25-Oct-2023 11:47 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,66,206650,MILONJYOTI BORUAH,INR,1,66,206096,Paresh Doley,25-Oct-2023 12:49 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,67,206683,JITUL SONOWAL,INR,1,67,206146,PARUL CHANGMAI,25-Oct-2023 02:10 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,68,206707,PRANAB CHUTIA,INR,1,68,205389,Power Tools and Engineering,20-Oct-2023 02:01 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,69,206732,S H PRODUCTION AND ASSOCIATES,INR,1,69,206454,PRADIP CHANGMAI,26-Oct-2023 10:28 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,70,206744,MUNIN GOGOI,INR,1,70,208517,Pradip Kumar Prasad,03-Nov-2023 03:44 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,71,206754,Prasanta Lahan,INR,1,71,206092,PRAFULLA DOLEY,25-Oct-2023 12:42 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,72,206763,MANOJ GOHAIN,INR,1,72,206707,PRANAB CHUTIA,26-Oct-2023 02:25 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,73,206783,Kulesh Baruah,INR,1,73,206754,Prasanta Lahan,26-Oct-2023 02:22 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,74,206830,M/S FOREVER,INR,1,74,207537,PRIYA GOHAIN,30-Oct-2023 04:24 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,75,206851,DILIP KUMAR SAIKIA,INR,1,75,206152,"public health engineering department , assam",25-Oct-2023 02:19 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,76,206862,Simanta Gogoi,INR,1,76,206143,"public health engineering department , assam",25-Oct-2023 02:02 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,77,206876,SAFIKUL ISLAM,INR,1,77,208369,PULIN HAZARIKA,03-Nov-2023 12:09 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,78,206910,Shri Debajyoti Das,INR,1,78,207739,PURNA BORUAH,31-Oct-2023 04:18 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,79,206919,Bitupan Chamuah,INR,1,79,208301,PUTUL HANDIQUE,03-Nov-2023 07:17 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,80,207207,ABHIJIT GOGOI,INR,1,80,208457,Putul Mili,03-Nov-2023 02:07 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,81,207229,MRIDUL HAZARIKA,INR,1,81,208175,RAHIM BADSHA,02-Nov-2023 02:19 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,82,207516,Mrs. Niroda Pathori,INR,1,82,206202,Rahool Bikram Chetia,25-Oct-2023 04:13 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,83,207537,PRIYA GOHAIN,INR,1,83,205536,Rajib Sonowal,20-Oct-2023 05:46 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,84,207574,DHARITRI GOGOI,INR,1,84,205387,RAJ KUMAR JIMEY,20-Oct-2023 02:03 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,85,207583,Nirab Gogoi,INR,1,85,206166,RAJU BORUAH,25-Oct-2023 02:40 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,86,207739,PURNA BORUAH,INR,1,86,208192,RANA GOGOI,02-Nov-2023 03:38 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,87,207868,SRI DILIP KACHARI,INR,1,87,206161,RANJIT GOGOI,25-Oct-2023 02:31 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,88,207946,DIGANTA SAIKIA,INR,1,88,204840,REBAT SONOWAL,17-Oct-2023 04:42 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,89,208075,JINTU MAHANTA,INR,1,89,206127,RINTU DIHINGIA,25-Oct-2023 01:24 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,90,208175,RAHIM BADSHA,INR,1,90,204826,RIPUN DAS,17-Oct-2023 04:15 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,91,208180,LAKHI PRASAD DOWARI,INR,1,91,206510,RITUPARNA DEVI CHUTIA,26-Oct-2023 11:36 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,92,208192,RANA GOGOI,INR,1,92,206575,RITURAJ BORGOHAIN,26-Oct-2023 12:24 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,93,208289,NITUL KONCH,INR,1,93,206432,Robin Saikia,26-Oct-2023 09:54 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,94,208301,PUTUL HANDIQUE,INR,1,94,208397,SABAR UDDIN,03-Nov-2023 12:47 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,95,208345,CHIRANJIT GOGOI,INR,1,95,206876,SAFIKUL ISLAM,26-Oct-2023 03:30 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,96,208353,BISHWAJIT GOGOI,INR,1,96,204849,SAFIR AHMED,17-Oct-2023 05:36 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,97,208364,SIVACHARAN KONCH,INR,1,97,206099,Sankar Gogoi,25-Oct-2023 12:57 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,98,208366,BISHNU BORUAH,INR,1,98,205882,SATYENDRA BORAH,23-Oct-2023 01:33 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,99,208369,PULIN HAZARIKA,INR,1,99,205671,S. G. Construction,21-Oct-2023 01:27 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,100,208380,MANASH JYOTI BORUAH,INR,1,100,206630,SHAMPAK BORAH,26-Oct-2023 01:07 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,101,208381,Dipen Gogoi,INR,1,101,208493,SHIBA PRASAD BORUAH,03-Nov-2023 03:13 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,102,208397,SABAR UDDIN,INR,1,102,205795,shoiab khan,22-Oct-2023 10:07 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,103,208399,DIPAK BORUAH,INR,1,103,206732,S H PRODUCTION AND ASSOCIATES,26-Oct-2023 02:14 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,104,208407,NAREN KONWAR,INR,1,104,206910,Shri Debajyoti Das,26-Oct-2023 03:48 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,105,208431,Bishwajit Hazarika,INR,1,105,205322,SIBIRAM TAW,20-Oct-2023 11:52 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,106,208441,KULA PRASAD GOHAIN,INR,1,106,206862,Simanta Gogoi,26-Oct-2023 03:26 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,107,208448,ALEXENDER PEGU,INR,1,107,208364,SIVACHARAN KONCH,03-Nov-2023 12:07 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,108,208449,HARIPRASAD BARUAH,INR,1,108,207868,SRI DILIP KACHARI,01-Nov-2023 12:20 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,109,208457,Putul Mili,INR,1,109,206142,Sri Manuj Mili,25-Oct-2023 02:00 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,110,208469,Uday Doley,INR,1,110,205885,SUPRAKASH DUTTA,23-Oct-2023 01:46 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,111,208476,Papan Gogoi,INR,1,111,206564,SURESH SAIKIA,26-Oct-2023 12:55 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,112,208482,Bikash Doley,INR,1,112,205305,TITUL MEDOK,20-Oct-2023 11:33 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,113,208493,SHIBA PRASAD BORUAH,INR,1,113,206445,Tridip Baruah,26-Oct-2023 10:15 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,114,208505,Imdad Ali Hazarika,INR,1,114,208469,Uday Doley,03-Nov-2023 02:36 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,115,208517,Pradip Kumar Prasad,INR,1,115,205495,UTPAL BORPATRA GOHAIN,20-Oct-2023 04:38 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,116,208521,DINANATH PRASAD,INR,1,116,205511,UTPAL SAIKIA,20-Oct-2023 05:18 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,117,208524,Hemanta Gogoi,INR,1,117,205529,YOGYA PROJECTS,20-Oct-2023 05:41 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
